id,code,name,continent,iso_country
306706,TC-RC,Parrot Cay,NA,TC
306707,TC-SC,South Caicos,NA,TC
306708,TC-SL,Salt Cay,NA,TC
306709,TC-WC,West Caicos,NA,TC
305687,TD-BA,Batha,AF,TD
305688,TD-BET,Borkou-Ennedi-Tibesti,AF,TD
305689,TD-BI,Biltine,AF,TD
305690,TD-CB,Chari-Baguirmi,AF,TD
305691,TD-GR,Guera,AF,TD
305692,TD-KA,Kanem,AF,TD
305693,TD-LC,Lac,AF,TD
305694,TD-LO,Logone-Occidental,AF,TD
305695,TD-LR,Logone-Oriental,AF,TD
305696,TD-MC,Moyen-Chari,AF,TD
305697,TD-MK,Mayo-Kebbi,AF,TD
305698,TD-OD,Ouaddai,AF,TD
305699,TD-SA,Salamat,AF,TD
305700,TD-TA,Tandjile,AF,TD
306710,TG-C,Centrale Region,AF,TG
305703,TG-K,Kara Region,AF,TG
305704,TG-M,Maritime Region,AF,TG
306711,TG-P,Plateaux Region,AF,TG
305705,TG-S,Savanes Region,AF,TG
305707,TH-10,Bangkok Province,AS,TH
305708,TH-11,Samut Prakan Province,AS,TH
305709,TH-12,Nonthaburi Province,AS,TH
305710,TH-13,Pathum Thani Province,AS,TH
305711,TH-14,Phra Nakhon Si Ayutthaya Province,AS,TH
305712,TH-15,Ang Thong Province,AS,TH
305713,TH-16,Lop Buri Province,AS,TH
305714,TH-17,Sing Buri Province,AS,TH
305715,TH-18,Chai Nat Province,AS,TH
305716,TH-19,Saraburi Province,AS,TH
305717,TH-20,Chon Buri Province,AS,TH
305718,TH-21,Rayong Province,AS,TH
305719,TH-22,Chanthaburi Province,AS,TH
305720,TH-23,Trat Province,AS,TH
305721,TH-24,Chachoengsao Province,AS,TH
305722,TH-25,Prachin Buri Province,AS,TH
305723,TH-26,Nakhon Nayok Province,AS,TH
305724,TH-27,Sa Kaeo Province,AS,TH
305725,TH-30,Nakhon Ratchasima Province,AS,TH
305726,TH-31,Buri Ram Province,AS,TH
305727,TH-32,Surin Province,AS,TH
305728,TH-33,Si Sa Ket Province,AS,TH
305729,TH-34,Ubon Ratchathani Province,AS,TH
305730,TH-35,Yasothon Province,AS,TH
305731,TH-36,Chaiyaphum Province,AS,TH
305732,TH-37,Amnat Charoen Province,AS,TH
305733,TH-39,Nong Bua Lam Phu Province,AS,TH
305734,TH-40,Khon Kaen Province,AS,TH
305735,TH-41,Udon Thani Province,AS,TH
305736,TH-42,Loei Province,AS,TH
305737,TH-43,Nong Khai Province,AS,TH
305738,TH-44,Maha Sarakham Province,AS,TH
305739,TH-45,Roi Et Province,AS,TH
305740,TH-46,Kalasin Province,AS,TH
305741,TH-47,Sakon Nakhon Province,AS,TH
305742,TH-48,Nakhon Phanom Province,AS,TH
305743,TH-49,Mukdahan Province,AS,TH
305744,TH-50,Chiang Mai Province,AS,TH
305745,TH-51,Lamphun Province,AS,TH
305746,TH-52,Lampang Province,AS,TH
305747,TH-53,Uttaradit Province,AS,TH
305748,TH-54,Phrae Province,AS,TH
305749,TH-55,Nan Province,AS,TH
305750,TH-56,Phayao Province,AS,TH
305751,TH-57,Chiang Rai Province,AS,TH
305752,TH-58,Mae Hong Son Province,AS,TH
305753,TH-60,Nakhon Sawan Province,AS,TH
305754,TH-61,Uthai Thani Province,AS,TH
305755,TH-62,Kamphaeng Phet Province,AS,TH
305756,TH-63,Tak Province,AS,TH
305757,TH-64,Sukhothai Province,AS,TH
305758,TH-65,Phitsanulok Province,AS,TH
305759,TH-66,Phichit Province,AS,TH
305760,TH-67,Phetchabun Province,AS,TH
305761,TH-70,Ratchaburi Province,AS,TH
305762,TH-71,Kanchanaburi Province,AS,TH
305763,TH-72,Suphan Buri Province,AS,TH
305764,TH-73,Nakhon Pathom Province,AS,TH
305765,TH-74,Samut Sakhon Province,AS,TH
305766,TH-75,Samut Songkhram Province,AS,TH
305767,TH-76,Phetchaburi Province,AS,TH
305768,TH-77,Prachuap Khiri Khan Province,AS,TH
305769,TH-80,Nakhon Si Thammarat Province,AS,TH
305770,TH-81,Krabi Province,AS,TH
305771,TH-82,Phang Nga Province,AS,TH
305772,TH-83,Phuket Province,AS,TH
305773,TH-84,Surat Thani Province,AS,TH
305774,TH-85,Ranong Province,AS,TH
305775,TH-86,Chumphon Province,AS,TH
305776,TH-90,Songkhla Province,AS,TH
305777,TH-91,Satun Province,AS,TH
305778,TH-92,Trang Province,AS,TH
305779,TH-93,Phattalung Province,AS,TH
305780,TH-94,Pattani Province,AS,TH
305781,TH-95,Yala Province,AS,TH
305782,TH-96,Narathiwat Province,AS,TH
305783,TH-S,Pattaya Province,AS,TH
317016,TJ-DU,Dushanbe,AS,TJ
305785,TJ-GB,Gorno-Badakhshan Autonomous Region,AS,TJ
305786,TJ-KT,Khatlon Region,AS,TJ
306738,TJ-RR,Districts of Republican Subordination,AS,TJ
305787,TJ-SU,Sughd Region,AS,TJ
305790,TL-AL,Aileu,AS,TL
305791,TL-AN,Ainaro,AS,TL
305792,TL-BA,Baucau,AS,TL
305793,TL-BO,Bobonaro,AS,TL
305794,TL-CO,Cova Lima,AS,TL
305795,TL-DI,Dili,AS,TL
305796,TL-ER,Ermera,AS,TL
305797,TL-LA,Laut�,AS,TL
305798,TL-LI,Liquica,AS,TL
305799,TL-MF,Manafahi,AS,TL
305800,TL-MT,Manatuto,AS,TL
305801,TL-OE,Oecussi,AS,TL
305803,TL-VI,Viqueque,AS,TL
305804,TM-A,Ahal,AS,TM
305805,TM-B,Balkan,AS,TM
305806,TM-D,Da��,AS,TM
305807,TM-L,Lebap,AS,TM
305808,TM-M,Mary,AS,TM
305810,TN-11,Tunis Governorate,AF,TN
305811,TN-12,Ariana Governorate,AF,TN
305812,TN-13,Ben Arous Governorate,AF,TN
305813,TN-14,Manouba Governorate,AF,TN
305814,TN-21,Nabeul Governorate,AF,TN
305815,TN-22,Zaghouan Governorate,AF,TN
305816,TN-23,Bizerte Governorate,AF,TN
305817,TN-31,B������,AF,TN
305818,TN-32,Jendouba Governorate,AF,TN
305819,TN-33,Kef Governorate,AF,TN
305820,TN-34,Siliana Governorate,AF,TN
305821,TN-41,Kairouan Governorate,AF,TN
305822,TN-42,Kasserine Governorate,AF,TN
305823,TN-43,Sidi Bou Zid Governorate,AF,TN
305824,TN-51,Sousse Governorate,AF,TN
305825,TN-52,Monastir Governorate,AF,TN
305826,TN-53,Mahdia Governorate,AF,TN
305827,TN-61,Sfax Governorate,AF,TN
305828,TN-71,Gafsa Governorate,AF,TN
305829,TN-72,Tozeur Governorate,AF,TN
305830,TN-73,Kebili Governorate,AF,TN
305831,TN-81,Gab�����,AF,TN
305832,TN-82,Medenine Governorate,AF,TN
305833,TN-83,Tataouine Governorate,AF,TN
306712,TO-01,Eua,OC,TO
306713,TO-02,Ha'apai,OC,TO
306714,TO-03,Niuas,OC,TO
306715,TO-04,Tongatapu,OC,TO
306716,TO-05,Vava',OC,TO
305836,TR-01,Adana Province,AS,TR
305837,TR-02,Ad������,AS,TR
305838,TR-03,Afyonkarahisar Province,AS,TR
305839,TR-04,A�����,AS,TR
305840,TR-05,Amasya Province,AS,TR
305841,TR-06,Ankara Province,AS,TR
305842,TR-07,Antalya Province,AS,TR
305843,TR-08,Artvin Province,AS,TR
305844,TR-09,Aydin Province,AS,TR
305845,TR-10,Bal������,AS,TR
305846,TR-11,Bilecik Province,AS,TR
305847,TR-12,Bing����,AS,TR
305848,TR-13,Bitlis Province,AS,TR
305849,TR-14,Bolu Province,AS,TR
305850,TR-15,Burdur Province,AS,TR
305851,TR-16,Bursa Province,AS,TR
305852,TR-17,��anakkale Province,AS,TR
305853,TR-18,��ank��r�� Province,AS,TR
305854,TR-19,��orum Province,AS,TR
305855,TR-20,Denizli Province,AS,TR
305856,TR-21,Diyarbakir Province,AS,TR
305857,TR-22,Edirne Province,AS,TR
305858,TR-23,Elaz�����,AS,TR
305859,TR-24,Erzincan Province,AS,TR
305860,TR-25,Erzurum Province,AS,TR
305861,TR-26,Eski�����,AS,TR
305862,TR-27,Gaziantep Province,AS,TR
305863,TR-28,Giresun Province,AS,TR
305864,TR-29,G������m�,AS,TR
305865,TR-30,Hakk�����,AS,TR
305866,TR-31,Hatay Province,AS,TR
305867,TR-32,Isparta Province,AS,TR
305868,TR-33,Icel Province,AS,TR
305869,TR-34,��stanbul Province,AS,TR
305870,TR-35,��zmir Province,AS,TR
305871,TR-36,Kars Province,AS,TR
305872,TR-37,Kastamonu Province,AS,TR
305873,TR-38,Kayseri Province,AS,TR
305874,TR-39,Kirklareli Province,AS,TR
305875,TR-40,K������,AS,TR
305876,TR-41,Kocaeli Province,AS,TR
305877,TR-42,Konya Province,AS,TR
305878,TR-43,K������,AS,TR
305879,TR-44,Malatya Province,AS,TR
305880,TR-45,Manisa Province,AS,TR
305881,TR-46,Kahramanmara����,AS,TR
305882,TR-47,Mardin Province,AS,TR
305883,TR-48,Mu�����,AS,TR
305884,TR-49,Mu����,AS,TR
305885,TR-50,Nev�����,AS,TR
305886,TR-51,Ni�����,AS,TR
305887,TR-52,Ordu Province,AS,TR
305888,TR-53,Rize Province,AS,TR
305889,TR-54,Sakarya Province,AS,TR
305890,TR-55,Samsun Province,AS,TR
305891,TR-56,Siirt Province,AS,TR
305892,TR-57,Sinop Province,AS,TR
305893,TR-58,Sivas Province,AS,TR
305894,TR-59,Tekirda����,AS,TR
305895,TR-60,Tokat Province,AS,TR
305896,TR-61,Trabzon Province,AS,TR
305897,TR-62,Tunceli Province,AS,TR
305898,TR-63,��anl��urfa Province,AS,TR
305899,TR-64,U�����,AS,TR
305900,TR-65,Van Province,AS,TR
305901,TR-66,Yozgat Province,AS,TR
305902,TR-67,Zonguldak Province,AS,TR
305903,TR-68,Aksaray Province,AS,TR
305904,TR-69,Bayburt Province,AS,TR
305905,TR-70,Karaman Province,AS,TR
305906,TR-71,Kirikkale Province,AS,TR
305907,TR-72,Batman Province,AS,TR
305908,TR-73,����rnak Province,AS,TR
305909,TR-74,Bartin Province,AS,TR
305910,TR-75,Ardahan Province,AS,TR
305911,TR-76,I�����,AS,TR
305912,TR-77,Yalova Province,AS,TR
305913,TR-78,Karab����,AS,TR
305914,TR-79,Kilis Province,AS,TR
305915,TR-80,Osmaniye Province,AS,TR
305916,TR-81,D�����,AS,TR
305918,TT-ARI,Arima,NA,TT
305919,TT-CHA,Chaguanas,NA,TT
305920,TT-CTT,Couva-Tabaquite-Talparo,NA,TT
305921,TT-DMN,Diego Martin,NA,TT
305922,TT-ETO,Eastern Tobago,NA,TT
305923,TT-PED,Penal-Debe,NA,TT
305924,TT-POS,Port of Spain,NA,TT
305925,TT-PRT,Princes Town,NA,TT
305926,TT-PTF,Point Fortin,NA,TT
305927,TT-RCM,Rio Claro-Mayaro,NA,TT
305928,TT-SFO,San Fernando,NA,TT
305929,TT-SGE,Sangre Grande,NA,TT
305930,TT-SIP,Siparia,NA,TT
305931,TT-SJL,San Juan-Laventille,NA,TT
305932,TT-TUP,Tunapuna-Piarco,NA,TT
305934,TT-WTO,Western Tobago,NA,TT
306889,TV-FUN,Funafuti,OC,TV
306890,TV-NIT,Niutao,OC,TV
306891,TV-NIU,Nui,OC,TV
306892,TV-NKF,Nukufetau,OC,TV
306893,TV-NKL,Nukulaelae,OC,TV
306894,TV-NMA,Nanumea,OC,TV
306895,TV-NMG,Nanumanga,OC,TV
306896,TV-VAI,Vaitupu,OC,TV
305936,TW-CHA,Changhua County,AS,TW
306752,TW-CYI,Chiayi (city),AS,TW
305937,TW-CYQ,Chiayi County,AS,TW
305938,TW-HSQ,Hsinchu County,AS,TW
306751,TW-HSZ,Hsinchu (city),AS,TW
305939,TW-HUA,Hualien County,AS,TW
305940,TW-ILA,Ilan County,AS,TW
305941,TW-KEE,Keelung (city),AS,TW
306750,TW-KHH,Kaohsiung (municipality),AS,TW
305942,TW-KHQ,Kaohsiung County,AS,TW
305943,TW-MIA,Miaoli County,AS,TW
305944,TW-NAN,Nantou County,AS,TW
305945,TW-PEN,Penghu County,AS,TW
305946,TW-PIF,Pingtung County,AS,TW
305947,TW-TAO,Taoyuan County,AS,TW
306749,TW-TNN,Tainan City,AS,TW
305948,TW-TNQ,Tainan County,AS,TW
306748,TW-TPE,Taipei (municipality),AS,TW
305949,TW-TPQ,Taipei County,AS,TW
305950,TW-TTT,Taitung County,AS,TW
306755,TW-TXG,Taichung (city),AS,TW
305951,TW-TXQ,Taichung County,AS,TW
306754,TW-X-KM,Kinmen County,AS,TW
306753,TW-X-LK,Lienchiang County,AS,TW
305953,TW-YUN,Yunlin County,AS,TW
305954,TZ-01,Arusha Region,AF,TZ
305955,TZ-02,Dar-es-Salaam Region,AF,TZ
305956,TZ-03,Dodoma Region,AF,TZ
305957,TZ-04,Iringa Region,AF,TZ
305958,TZ-05,Kagera Region,AF,TZ
305959,TZ-06,Kaskazini Pemba Region,AF,TZ
305960,TZ-07,Kaskazini Unguja Region,AF,TZ
305961,TZ-08,Xigoma Region,AF,TZ
305962,TZ-09,Kilimanjaro Region,AF,TZ
305963,TZ-10,Rusini Pemba Region,AF,TZ
305964,TZ-11,Kusini Unguja Region,AF,TZ
305965,TZ-12,Lindi Region,AF,TZ
305966,TZ-13,Mara Region,AF,TZ
305967,TZ-14,Mbeya Region,AF,TZ
305968,TZ-15,Mjini Magharibi Region,AF,TZ
305969,TZ-16,Morogoro Region,AF,TZ
305970,TZ-17,Mtwara Region,AF,TZ
305971,TZ-18,Mwanza Region,AF,TZ
305972,TZ-19,Pwani Region,AF,TZ
305973,TZ-20,Rukwa Region,AF,TZ
305974,TZ-21,Ruvuma Region,AF,TZ
305975,TZ-22,Shinyanga Region,AF,TZ
305976,TZ-23,Singida Region,AF,TZ
305977,TZ-24,Tabora Region,AF,TZ
305978,TZ-25,Tanga Region,AF,TZ
305979,TZ-26,Manyara Region,AF,TZ
305981,UA-05,Vinnytsia,EU,UA
305982,UA-07,Volyn,EU,UA
305983,UA-09,Luhansk,EU,UA
305984,UA-12,Dnipropetrovsk,EU,UA
305985,UA-14,Donetsk,EU,UA
305986,UA-18,Zhytomyr,EU,UA
306717,UA-19,Rivne,EU,UA
305987,UA-21,Zakarpattia,EU,UA
305988,UA-23,Zaporizhia,EU,UA
305989,UA-26,Ivano-Frankivsk,EU,UA
305990,UA-30,Kiev (city),EU,UA
305991,UA-32,Kiev,EU,UA
305992,UA-35,Kirovohrad,EU,UA
305993,UA-40,Sevastopol (city),EU,UA
305994,UA-43,Crimea,EU,UA
305995,UA-46,Lviv,EU,UA
305996,UA-48,Mykolaiv,EU,UA
305997,UA-51,Odessa,EU,UA
305998,UA-53,Poltava,EU,UA
305999,UA-56,Rivnens'ka Oblast',EU,UA
306000,UA-59,Sumy,EU,UA
306001,UA-61,Ternopil,EU,UA
306002,UA-63,Kharkiv,EU,UA
306003,UA-65,Kherson,EU,UA
306004,UA-68,Khmelnytskyi,EU,UA
306005,UA-71,Cherkasy,EU,UA
306006,UA-74,Chernihiv,EU,UA
306007,UA-77,Chernivtsi,EU,UA
332486,UG-C,Central Region,AF,UG
332487,UG-E,Eastern Region,AF,UG
332488,UG-N,Northern Region,AF,UG
332489,UG-W,Western Region,AF,UG
306066,UM-67,Johnston Atoll,OC,UM
306067,UM-71,Midway Islands,OC,UM
306068,UM-76,Navassa Island,OC,UM
306069,UM-79,Wake Island,OC,UM
306070,UM-81,Baker Island,OC,UM
306071,UM-84,Howland Island,OC,UM
306072,UM-86,Jarvis Island,OC,UM
306073,UM-89,Kingman Reef,OC,UM
306074,UM-95,Palmyra Atoll,OC,UM
306076,US-AK,Alaska,NA,US
306077,US-AL,Alabama,NA,US
306078,US-AR,Arkansas,NA,US
306079,US-AZ,Arizona,NA,US
306080,US-CA,California,NA,US
306081,US-CO,Colorado,NA,US
306082,US-CT,Connecticut,NA,US
306083,US-DC,District of Columbia,NA,US
306084,US-DE,Delaware,NA,US
306085,US-FL,Florida,NA,US
306086,US-GA,Georgia,NA,US
306087,US-HI,Hawaii,NA,US
306088,US-IA,Iowa,NA,US
306089,US-ID,Idaho,NA,US
306090,US-IL,Illinois,NA,US
306091,US-IN,Indiana,NA,US
306092,US-KS,Kansas,NA,US
306093,US-KY,Kentucky,NA,US
306094,US-LA,Louisiana,NA,US
306095,US-MA,Massachusetts,NA,US
306096,US-MD,Maryland,NA,US
306097,US-ME,Maine,NA,US
306098,US-MI,Michigan,NA,US
306099,US-MN,Minnesota,NA,US
306100,US-MO,Missouri,NA,US
306101,US-MS,Mississippi,NA,US
306102,US-MT,Montana,NA,US
306103,US-NC,North Carolina,NA,US
306104,US-ND,North Dakota,NA,US
306105,US-NE,Nebraska,NA,US
306106,US-NH,New Hampshire,NA,US
306107,US-NJ,New Jersey,NA,US
306108,US-NM,New Mexico,NA,US
306109,US-NV,Nevada,NA,US
306110,US-NY,New York,NA,US
306111,US-OH,Ohio,NA,US
306112,US-OK,Oklahoma,NA,US
306113,US-OR,Oregon,NA,US
306114,US-PA,Pennsylvania,NA,US
306115,US-RI,Rhode Island,NA,US
306116,US-SC,South Carolina,NA,US
306117,US-SD,South Dakota,NA,US
306118,US-TN,Tennessee,NA,US
306119,US-TX,Texas,NA,US
306121,US-UT,Utah,NA,US
306122,US-VA,Virginia,NA,US
306123,US-VT,Vermont,NA,US
306124,US-WA,Washington,NA,US
306125,US-WI,Wisconsin,NA,US
306126,US-WV,West Virginia,NA,US
306127,US-WY,Wyoming,NA,US
306128,UY-AR,Artigas Department,SA,UY
306129,UY-CA,Canelones Department,SA,UY
306130,UY-CL,Cerro Largo Department,SA,UY
306131,UY-CO,Colonia Department,SA,UY
306132,UY-DU,Durazno Department,SA,UY
306133,UY-FD,Florida Department,SA,UY
306134,UY-FS,Flores Department,SA,UY
306135,UY-LA,Lavalleja Department,SA,UY
306136,UY-MA,Maldonado Department,SA,UY
306137,UY-MO,Montevideo Department,SA,UY
306138,UY-PA,Paysandu Department,SA,UY
306139,UY-RN,R������o ,SA,UY
306140,UY-RO,Rocha Department,SA,UY
306141,UY-RV,Rivera Department,SA,UY
306142,UY-SA,Salto Department,SA,UY
306143,UY-SJ,San Jos�����,SA,UY
306144,UY-SO,Soriano Department,SA,UY
306145,UY-TA,Tacuarembo Department,SA,UY
306146,UY-TT,Treinta y Tres Department,SA,UY
306148,UZ-AN,Andijon,AS,UZ
306149,UZ-BU,Buxoro,AS,UZ
306150,UZ-FA,Farg'ona,AS,UZ
306151,UZ-JI,Jizzax,AS,UZ
306152,UZ-KH,Khorazm,AS,UZ
306153,UZ-NG,Namangan,AS,UZ
306154,UZ-NW,Navoiy,AS,UZ
306155,UZ-QA,Qashqadaryo,AS,UZ
306156,UZ-QR,Qoraqalpogiston Respublikasi,AS,UZ
306157,UZ-SA,Samarqand,AS,UZ
306158,UZ-SI,Sirdaryo,AS,UZ
306159,UZ-SU,Surxondaryo,AS,UZ
306160,UZ-TK,Toshkent,AS,UZ
306161,UZ-TO,Toshkent,AS,UZ
306163,UZ-XO,Xorazm,AS,UZ
306718,VC-01,Charlotte,NA,VC
306719,VC-02,Saint Andrew,NA,VC
306720,VC-03,Saint David,NA,VC
306721,VC-04,Saint George,NA,VC
306722,VC-05,Saint Patrick,NA,VC
306723,VC-06,Grenadines,NA,VC
306165,VE-A,Capital District,SA,VE
306166,VE-B,Anzo�����,SA,VE
306167,VE-C,Apure State,SA,VE
306168,VE-D,Aragua State,SA,VE
306169,VE-E,Barinas State,SA,VE
306170,VE-F,Bol����,SA,VE
306171,VE-G,Carabobo State,SA,VE
306172,VE-H,Cojedes State,SA,VE
306173,VE-I,Falc���,SA,VE
306174,VE-J,Gu����,SA,VE
306175,VE-K,Lara State,SA,VE
306176,VE-L,M����,SA,VE
306177,VE-M,Miranda State,SA,VE
306178,VE-N,Monagas State,SA,VE
306179,VE-O,Nueva Esparta State,SA,VE
306180,VE-P,Portuguesa State,SA,VE
306181,VE-R,Sucre State,SA,VE
306182,VE-S,T�����,SA,VE
306183,VE-T,Trujillo State,SA,VE
306184,VE-U,Yaracuy State,SA,VE
306186,VE-V,Zulia State,SA,VE
306187,VE-W,Federal Dependencies,SA,VE
306188,VE-X,La Guaira State,SA,VE
306189,VE-Y,Delta Amacuro State,SA,VE
306190,VE-Z,Amazonas State,SA,VE
306193,VN-01,Lai Chau Province,AS,VN
306194,VN-02,Lao Cai Province,AS,VN
306195,VN-03,Ha Giang Province,AS,VN
306196,VN-04,Cao Bang Province,AS,VN
306197,VN-05,Son La Province,AS,VN
306198,VN-06,Yen Bai Province,AS,VN
306199,VN-07,Tuyen Quang Province,AS,VN
306200,VN-09,Lang Son Province,AS,VN
306201,VN-13,Quang Ninh Province,AS,VN
306202,VN-14,Hoa Binh Province,AS,VN
306203,VN-15,Ha Tay Province,AS,VN
306204,VN-18,Ninh Binh Province,AS,VN
306205,VN-20,Thai Binh Province,AS,VN
306206,VN-21,Thanh Hoa Province,AS,VN
306207,VN-22,Nghe An Province,AS,VN
306208,VN-23,Ha Tinh Province,AS,VN
306209,VN-24,Quang Binh Province,AS,VN
306210,VN-25,Quang Tri Province,AS,VN
306211,VN-26,Thua Thien-Hue Province,AS,VN
306212,VN-27,Quang Nam Province,AS,VN
306213,VN-28,Kon Tum Province,AS,VN
306214,VN-29,Quang Ngai Province,AS,VN
306215,VN-30,Gia Lai Province,AS,VN
306216,VN-31,Binh Dinh Province,AS,VN
306217,VN-32,Phu Yen Province,AS,VN
306218,VN-33,Dac Lac Province,AS,VN
306219,VN-34,Khanh Hoa Province,AS,VN
306220,VN-35,Lam Dong Province,AS,VN
306221,VN-36,Ninh Thuan Province,AS,VN
306222,VN-37,Tay Ninh Province,AS,VN
306223,VN-39,Dong Nai Province,AS,VN
306224,VN-40,Binh Thuan Province,AS,VN
306225,VN-41,Long An Province,AS,VN
306226,VN-43,Ba Ria - Vung Tau Province,AS,VN
306227,VN-44,An Giang Province,AS,VN
306228,VN-45,Dong Thap Province,AS,VN
306229,VN-46,Tien Giang Province,AS,VN
306230,VN-47,Kien Giang Province,AS,VN
306231,VN-48,C��������,AS,VN
306232,VN-49,Vinh Long Province,AS,VN
306233,VN-50,Ben Tre Province,AS,VN
306234,VN-51,Tra Vinh Province,AS,VN
306235,VN-52,Soc Trang Province,AS,VN
306236,VN-53,Bac Can Province,AS,VN
306237,VN-54,Bac Giang Province,AS,VN
306238,VN-55,Bac Lieu Province,AS,VN
306239,VN-56,Bac Ninh Province,AS,VN
306240,VN-57,Binh Duong Province,AS,VN
306241,VN-58,Binh Phuoc Province,AS,VN
306242,VN-59,Ca Mau Province,AS,VN
306243,VN-60,Da Nang Municipality,AS,VN
306244,VN-61,Hai Duong Province,AS,VN
306245,VN-62,Haiphong Municipality,AS,VN
306246,VN-63,H�����,AS,VN
306247,VN-64,Ha Noi Municipality,AS,VN
306248,VN-65,Ho Chi Minh Municipality,AS,VN
306249,VN-66,Hung Yen Province,AS,VN
306250,VN-67,Nam Dinh Province,AS,VN
306251,VN-68,Phu Tho Province,AS,VN
306252,VN-69,Thai Nguyen Province,AS,VN
306253,VN-70,Vinh Phuc Province,AS,VN
306255,VU-MAP,Malampa,OC,VU
306256,VU-PAM,Penama,OC,VU
306257,VU-SAM,Sanma,OC,VU
306258,VU-SEE,Shefa,OC,VU
306259,VU-TAE,Tafea,OC,VU
306260,VU-TOB,Torba,OC,VU
306263,WS-AA,A'ana District,OC,WS
306264,WS-AL,Aiga-i-le-Tai District,OC,WS
306265,WS-AT,Atua District,OC,WS
306266,WS-FA,Fa'aaaleleaga District,OC,WS
306267,WS-GE,Gaga'emauga District,OC,WS
306268,WS-GI,Gagaifomauga District,OC,WS
306269,WS-PA,Palauli District,OC,WS
306270,WS-SA,Satupa'itea District,OC,WS
306271,WS-TU,Tuamasaga District,OC,WS
306273,WS-VF,Va'a-o-Fonoti District,OC,WS
306274,WS-VS,Vaisigano District,OC,WS
317196,XK-01,Pristina District,EU,XK
317194,XK-02,Mitrovica District,EU,XK
317195,XK-03,Pe����,EU,XK
317197,XK-04,Prizren District,EU,XK
317191,XK-05,Ferizaj District,EU,XK
317193,XK-06,Gjilan District,EU,XK
317192,XK-07,Gjakova District,EU,XK
306275,YE-AB,Abyan Governorate,AS,YE
306276,YE-AD,Adan Governorate,AS,YE
306277,YE-AM,Amran Governorate,AS,YE
306278,YE-BA,Al Bayda' Governorate,AS,YE
306279,YE-DA,Ad Dali Governorate,AS,YE
306280,YE-DH,Dhamar Governorate,AS,YE
306281,YE-HD,Hadramawt Governorate,AS,YE
306282,YE-HJ,Hajjah Governorate,AS,YE
306724,YE-HU,Al Hydaydah Governorate,AS,YE
306283,YE-IB,Ibb Governorate,AS,YE
306725,YE-JA,Al Jawf Governorate,AS,YE
306284,YE-LA,Lahij Governorate,AS,YE
306285,YE-MA,Ma'rib Governorate,AS,YE
306286,YE-MR,Al Mahrah Governorate,AS,YE
306287,YE-MU,Al Hudaydah Governorate,AS,YE
306288,YE-MW,Al Mahwit Governorate,AS,YE
306289,YE-SD,Sa'dah Governorate,AS,YE
306290,YE-SH,Shabwah Governorate,AS,YE
306291,YE-SN,San'a' Governorate,AS,YE
306292,YE-TA,Ta'izz Governorate,AS,YE
306295,ZA-EC,Eastern Cape,AF,ZA
306296,ZA-FS,Free State,AF,ZA
306297,ZA-GT,Gauteng,AF,ZA
306298,ZA-MP,Mpumalanga,AF,ZA
306299,ZA-NC,Northern Cape,AF,ZA
306300,ZA-NL,Kwazulu-Natal,AF,ZA
306301,ZA-NP,Limpopo,AF,ZA
306302,ZA-NW,North-West,AF,ZA
306304,ZA-WC,Western Cape,AF,ZA
306385,ZM-01,Western Province,AF,ZM
306384,ZM-02,Central Province,AF,ZM
306383,ZM-03,Eastern Province,AF,ZM
306305,ZM-04,Luapula Province,AF,ZM
306382,ZM-05,Northern Province,AF,ZM
306306,ZM-06,North-Western Province,AF,ZM
306386,ZM-07,Southern Province,AF,ZM
306307,ZM-08,Copperbelt Province,AF,ZM
306308,ZM-09,Lusaka Province,AF,ZM
306310,ZW-BU,Bulawayo Metropolitan Province,AF,ZW
306311,ZW-HA,Harare Metropolitan Province,AF,ZW
306312,ZW-MA,Manicaland Province,AF,ZW
306313,ZW-MC,Mashonaland Central Province,AF,ZW
306314,ZW-ME,Mashonaland East Province,AF,ZW
306315,ZW-MI,Midlands Province,AF,ZW
306316,ZW-MN,Matabeleland North Province,AF,ZW
306317,ZW-MS,Matabeleland South Province,AF,ZW
306318,ZW-MV,Masvingo Province,AF,ZW
306319,ZW-MW,Mashonaland West Province,AF,ZW
